id	al_len	cons_fr	gap_fr	fpr30	fpr50	fpr70	tpr30	tpr50	tpr70	tfpr30	tfpr50	tfpr70	pq	tr_len	ols	ols_n	fm	bme	topo	max_dist	mean_dist	fastme	rfd	cd	category
25_PF03124_1	512	0.0410	0.6543	0.0169	0.0306	0.0485	0.0329	0.0581	0.0968	0.0474	0.0751	0.1085	7820528	0.3155	5.5195	2.7641e+00	1.6810	0.013	11103	2.7887	1.4131	1963.0	0.4545	2.1307	bad
25_PF03127_1	119	0.0336	0.2017	0.0183	0.0344	0.0558	0.0407	0.0748	0.1369	0.0481	0.0840	0.1417	2211822	0.2510	7.2933	7.6674e+00	3.8513	0.010	11464	2.0180	0.9753	1914.0	0.2727	1.0488	good
25_PF03129_1	96	0.1875	0.0417	0.0251	0.0458	0.0772	0.0520	0.0915	0.1438	0.0461	0.0748	0.1041	1688960	0.2934	9.5396	1.8341e+01	6.2135	0.012	11330	1.2205	0.7212	1911.0	0.4545	2.1772	bad
25_PF03129_2	94	0.2340	0.0213	0.0247	0.0440	0.0700	0.0536	0.1018	0.1749	0.0489	0.0867	0.1358	1181550	0.3275	6.3584	2.4639e+01	5.0644	0.013	11271	0.9429	0.5080	1824.0	0.5909	1.9322	bad
25_PF03129_3	112	0.1429	0.1071	0.0236	0.0441	0.0714	0.0468	0.0830	0.1321	0.0434	0.0758	0.1083	1804945	0.3042	8.3563	1.4498e+01	5.3089	0.012	11198	1.2599	0.7592	1846.0	0.3182	1.2570	good
25_PF03143_1	113	0.1858	0.2389	0.0201	0.0375	0.0616	0.0453	0.0823	0.1313	0.0470	0.0833	0.1213	1582633	0.2704	3.8040	2.2629e+01	3.2695	0.011	11893	0.8102	0.4100	2096.0	0.4091	1.9425	n
25_PF03143_2	101	0.2376	0.0297	0.0249	0.0455	0.0752	0.0604	0.1073	0.1823	0.0532	0.0916	0.1364	1429585	0.2894	7.7303	2.9884e+01	6.1318	0.012	10854	0.9013	0.5086	1879.0	0.3636	1.6492	n
25_PF03143_3	110	0.6182	0.0000	0.0287	0.0518	0.0831	0.0766	0.1415	0.2265	0.0575	0.1061	0.1657	554178	0.3101	8.1096	2.8870e+02	7.9311	0.012	10596	0.3453	0.1676	1450.0	0.5909	2.3523	bad
25_PF03144_1	68	0.7353	0.0000	0.0483	0.0825	0.1445	0.0539	0.1523	0.2297	0.0326	0.0698	0.1085	238802	0.2891	18.2316	1.8829e+03	18.0811	0.012	9904	0.1734	0.0984	1710.0	0.7273	2.2376	bad
25_PF03144_2	67	0.4627	0.0000	0.0318	0.0582	0.0951	0.0568	0.1037	0.1595	0.0409	0.0682	0.1050	553668	0.2739	10.0708	1.2261e+02	9.2827	0.011	11380	0.5242	0.2866	1865.0	0.3182	1.2806	good
25_PF03144_3	79	0.4684	0.0000	0.0256	0.0514	0.0882	0.0788	0.1354	0.2323	0.0567	0.1067	0.1790	660093	0.2576	11.0889	2.4236e+02	10.6758	0.010	10933	0.3934	0.2139	1853.0	0.5455	1.7739	bad
25_PF03144_4	84	0.5238	0.0119	0.0167	0.0369	0.0654	0.0630	0.1220	0.1881	0.0605	0.1033	0.1704	668136	0.2615	8.4360	1.5185e+02	8.0198	0.010	10505	0.4997	0.2357	1873.0	0.3182	1.4900	n
25_PF03144_5	71	0.3521	0.0423	0.0242	0.0440	0.0710	0.0539	0.0972	0.1556	0.0483	0.0854	0.1270	1057816	0.2479	7.9870	4.3764e+01	7.1513	0.010	10668	0.8014	0.4272	1699.0	0.5455	2.8202	bad
25_PF03167_1	240	0.1375	0.5708	0.0203	0.0373	0.0584	0.0383	0.0728	0.1187	0.0437	0.0780	0.1166	2480511	0.3344	3.8325	1.2950e+01	2.9075	0.013	10755	0.9851	0.5440	1803.0	0.4091	1.5853	n
25_PF03223_1	415	0.0795	0.2964	0.0132	0.0236	0.0380	0.0297	0.0537	0.0905	0.0505	0.0864	0.1351	8079986	0.2697	2.4529	2.9119e+00	1.2470	0.011	11720	1.5796	0.9178	2071.0	0.1818	1.3880	n
25_PF03332_1	232	0.1897	0.4224	0.0246	0.0434	0.0686	0.0430	0.0764	0.1243	0.0409	0.0717	0.1080	2621477	0.3557	4.9537	2.4982e+01	4.1872	0.014	11288	0.6738	0.4453	1771.0	0.5000	1.6310	bad
25_PF03357_1	213	0.1127	0.2488	0.0181	0.0325	0.0517	0.0355	0.0659	0.1020	0.0445	0.0790	0.1224	3277431	0.2865	4.1341	6.7448e+00	2.5612	0.011	11684	1.1882	0.7829	1950.0	0.2273	1.4119	n
25_PF03357_2	234	0.0513	0.2607	0.0171	0.0305	0.0494	0.0456	0.0867	0.1556	0.0609	0.0999	0.1577	3022875	0.3064	3.2330	7.3772e+00	2.2548	0.012	11372	1.3422	0.6620	1824.0	0.4545	1.9596	bad
25_PF03357_3	212	0.0472	0.2406	0.0161	0.0296	0.0478	0.0399	0.0735	0.1280	0.0533	0.0912	0.1570	3977432	0.2763	4.1780	5.5479e+00	2.5356	0.011	11955	1.4588	0.8678	1995.0	0.3636	1.6852	n
25_PF03357_4	184	0.0326	0.9130	0.0189	0.0356	0.0600	0.0513	0.1092	0.2111	0.0557	0.1035	0.1761	2254985	0.2553	7.0041	4.1993e+01	5.9840	0.010	11328	0.8010	0.4084	1959.0	0.2727	1.2166	good
25_PF03367_1	182	0.1648	0.2857	0.0192	0.0346	0.0543	0.0566	0.1063	0.1730	0.0665	0.1180	0.1930	2620782	0.2873	3.7325	9.4792e+00	2.6661	0.011	11718	1.1547	0.6275	2001.0	0.2273	1.1460	good
25_PF03367_2	162	0.1914	0.0185	0.0188	0.0337	0.0542	0.0356	0.0668	0.1079	0.0446	0.0778	0.1156	2753302	0.2783	3.9934	9.0302e+00	2.8286	0.011	11745	1.0260	0.6650	1976.0	0.3182	1.4399	n
25_PF03372_1	432	0.0903	0.4306	0.0140	0.0263	0.0423	0.0281	0.0531	0.0866	0.0446	0.0774	0.1170	7188181	0.2978	3.2978	3.7763e+00	1.7034	0.012	11715	1.5891	0.9345	2057.0	0.3182	1.6833	n
25_PF03372_2	348	0.1178	0.1264	0.0102	0.0189	0.0312	0.0229	0.0445	0.0779	0.0503	0.0895	0.1408	8611684	0.2470	2.2053	2.9700e+00	1.2896	0.010	12210	1.2718	0.8617	2036.0	0.1818	0.7916	good
25_PF03372_3	396	0.1212	0.4116	0.0123	0.0220	0.0348	0.0244	0.0426	0.0691	0.0462	0.0761	0.1121	7317923	0.2746	2.9461	3.3342e+00	1.5562	0.011	11767	1.5288	0.9400	2028.0	0.3636	1.6852	n
25_PF03381_1	359	0.1170	0.3565	0.0199	0.0359	0.0561	0.0355	0.0635	0.1038	0.0422	0.0723	0.1060	5069012	0.3666	4.6288	5.0467e+00	2.3478	0.015	10975	1.3355	0.9577	1888.0	0.3182	1.9765	n
25_PF03388_1	262	0.0038	0.8130	0.0232	0.0427	0.0675	0.0490	0.0889	0.1399	0.0495	0.0831	0.1216	5292917	0.2989	14.3842	6.4904e+00	3.6744	0.012	10962	2.6967	1.4887	1828.0	0.2727	1.4720	n
25_PF03399_1	235	0.0340	0.4000	0.0193	0.0351	0.0585	0.0449	0.0878	0.1414	0.0546	0.0885	0.1279	4531919	0.2885	10.8435	6.1310e+00	3.7033	0.012	10991	3.2229	1.3299	1817.0	0.4545	1.5384	bad
25_PF03399_2	282	0.0532	0.2695	0.0123	0.0224	0.0386	0.0351	0.0658	0.1089	0.0615	0.1062	0.1649	6804721	0.2644	3.9435	2.8159e+00	1.4756	0.011	12342	2.1023	1.1834	2141.0	0.0455	0.3916	good
25_PF03435_1	446	0.1345	0.3924	0.0143	0.0260	0.0426	0.0337	0.0638	0.1004	0.0508	0.0926	0.1436	4517580	0.3529	2.1193	1.0020e+01	1.7743	0.014	11134	1.0119	0.4599	1975.0	0.2727	0.9487	good
25_PF03446_1	180	0.4167	0.0944	0.0251	0.0452	0.0716	0.0557	0.1031	0.1665	0.0508	0.0902	0.1390	1302468	0.3482	4.9346	8.0622e+01	4.6652	0.014	11070	0.4244	0.2474	1810.0	0.5455	2.3224	bad
25_PF03463_1	136	0.6250	0.0074	0.0058	0.0223	0.0470	0.0367	0.0733	0.1361	0.0431	0.0884	0.1826	827416	0.2197	3.6147	1.5625e+02	3.5414	0.009	12059	0.3057	0.1521	1952.0	0.4545	1.9681	bad
25_PF03464_1	134	0.5746	0.0149	0.0264	0.0507	0.0829	0.0656	0.1123	0.1784	0.0519	0.0859	0.1343	631457	0.2913	7.9483	2.9373e+02	7.7693	0.012	10507	0.3089	0.1645	1597.0	0.5000	2.3036	bad
25_PF03465_1	166	0.2169	0.2410	0.0212	0.0399	0.0654	0.0456	0.0861	0.1436	0.0478	0.0792	0.1283	1652885	0.3059	5.9340	3.1738e+01	5.0072	0.012	11212	0.7532	0.4324	1785.0	0.4091	2.0083	n
25_PF03483_1	176	0.1932	0.1080	0.0206	0.0368	0.0590	0.0576	0.1021	0.1598	0.0599	0.1046	0.1575	1930385	0.3312	2.6861	1.2656e+01	2.1853	0.013	11731	0.7778	0.4607	1999.0	0.1818	0.9201	good
25_PF03484_1	75	0.1200	0.2000	0.0307	0.0584	0.0967	0.0679	0.1273	0.1982	0.0459	0.0820	0.1253	1108880	0.3280	13.0324	2.4006e+01	8.1473	0.013	10613	1.2914	0.7368	1846.0	0.2727	1.2437	good
25_PF03531_1	267	0.0524	0.7491	0.0167	0.0306	0.0482	0.0372	0.0682	0.1185	0.0507	0.0830	0.1388	4175100	0.2785	3.2934	9.5126e+00	2.5880	0.011	12266	1.0529	0.5884	2106.0	0.0909	0.6583	good
25_PF03540_1	58	0.1379	0.4655	0.0130	0.0340	0.0617	0.0542	0.1153	0.1876	0.0610	0.1028	0.1804	1022439	0.2441	11.3174	7.2133e+01	10.4075	0.010	11364	0.9772	0.3961	1744.0	0.3636	1.3784	n
25_PF03727_1	256	0.2266	0.0625	0.0151	0.0273	0.0426	0.0349	0.0620	0.0973	0.0525	0.0873	0.1346	3372122	0.3140	2.2004	9.3390e+00	1.8404	0.013	11568	0.9728	0.4854	1757.0	0.3182	1.0954	good
25_PF03764_1	138	0.1884	0.1449	0.0196	0.0358	0.0592	0.0399	0.0708	0.1185	0.0442	0.0759	0.1182	1961847	0.2735	4.4634	1.4330e+01	3.3887	0.011	11901	1.0071	0.5581	2039.0	0.4091	1.5556	n
25_PF03765_1	74	0.0676	0.2568	0.0317	0.0571	0.0902	0.0600	0.1106	0.1792	0.0450	0.0766	0.1144	1148892	0.3480	14.0055	1.1917e+01	5.9723	0.014	10611	2.4106	1.0841	1780.0	0.4545	1.5011	bad
25_PF03801_1	249	0.0843	0.4217	0.0187	0.0334	0.0544	0.0464	0.0823	0.1334	0.0538	0.0967	0.1474	3058814	0.3244	5.0917	7.5706e+00	2.9404	0.013	11030	1.5070	0.8201	1701.0	0.4545	1.8019	bad
25_PF03828_1	70	0.0857	0.2286	0.0285	0.0531	0.0893	0.0632	0.1110	0.1857	0.0481	0.0810	0.1273	1344910	0.2901	19.9702	1.4514e+01	8.2299	0.012	10882	2.3686	1.1730	1815.0	0.2727	1.3663	n
25_PF03834_1	77	0.0519	0.6623	0.0252	0.0456	0.0732	0.0499	0.0897	0.1501	0.0435	0.0759	0.1156	1258940	0.2800	10.4256	1.7193e+01	7.7273	0.011	10903	1.5343	0.7787	1874.0	0.3182	1.5011	n
25_PF03876_1	78	0.1538	0.1410	0.0191	0.0362	0.0595	0.0476	0.0885	0.1615	0.0553	0.0946	0.1481	1318039	0.2531	6.6883	1.4666e+01	4.7000	0.010	11570	1.2671	0.6753	1915.0	0.3636	1.5011	n
25_PF03878_1	302	0.1093	0.2947	0.0128	0.0230	0.0363	0.0307	0.0551	0.0884	0.0528	0.0937	0.1488	5738178	0.2693	2.1337	2.8616e+00	1.1640	0.011	12158	1.4746	0.8635	2040.0	0.3182	1.3491	good
25_PF03901_1	577	0.0156	0.8024	0.0172	0.0314	0.0496	0.0365	0.0655	0.1042	0.0496	0.0822	0.1205	8779914	0.3543	5.6905	3.7791e+00	2.1460	0.014	11824	1.8201	1.2271	1936.0	0.1364	0.6583	good
25_PF03901_2	537	0.0484	0.4991	0.0143	0.0250	0.0392	0.0247	0.0455	0.0696	0.0420	0.0725	0.1021	9011868	0.3137	2.5434	2.1431e+00	1.1282	0.013	12130	1.7107	1.0894	2042.0	0.0455	0.4690	good
25_PF03901_3	688	0.0262	0.7878	0.0179	0.0327	0.0515	0.0396	0.0704	0.1156	0.0487	0.0848	0.1281	10413253	0.3428	5.9005	3.4754e+00	2.0200	0.014	11734	1.9740	1.3030	2055.0	0.3182	1.1747	good
25_PF03909_1	64	0.0469	0.3750	0.0361	0.0647	0.1024	0.0638	0.1171	0.1919	0.0424	0.0713	0.1023	1485952	0.3085	35.6487	1.4494e+01	8.2279	0.012	10488	3.6942	1.5683	1519.0	0.7273	2.5677	bad
25_PF03914_1	169	0.2012	0.1361	0.0171	0.0308	0.0497	0.0325	0.0593	0.0928	0.0436	0.0735	0.1079	2164837	0.3248	2.3064	7.8628e+00	1.7909	0.013	12009	0.8704	0.5416	2106.0	0.2727	1.1518	good
25_PF03914_2	219	0.0411	0.3470	0.0162	0.0290	0.0471	0.0318	0.0587	0.0953	0.0462	0.0793	0.1173	4352266	0.2931	4.4350	4.0365e+00	1.9617	0.012	11731	2.1669	1.0482	2033.0	0.2273	1.2193	good
25_PF03950_1	202	0.1089	0.1782	0.0192	0.0350	0.0563	0.0436	0.0807	0.1341	0.0496	0.0917	0.1414	2827432	0.3296	4.9263	9.1115e+00	3.2332	0.013	10734	1.1389	0.7353	1870.0	0.1818	1.3367	good
25_PF03953_1	131	0.3435	0.0000	0.0174	0.0315	0.0513	0.0472	0.0833	0.1397	0.0599	0.0966	0.1507	1365695	0.2746	4.1253	4.4609e+01	3.8649	0.011	11616	0.6012	0.3041	1846.0	0.4545	2.0801	bad
25_PF03953_2	123	0.4959	0.0000	0.0167	0.0390	0.0672	0.0511	0.0986	0.1620	0.0511	0.0937	0.1502	861480	0.2401	6.8232	1.9346e+02	6.6440	0.010	11038	0.3505	0.1878	1867.0	0.2727	2.0396	n
25_PF03953_3	155	0.0452	0.4774	0.0116	0.0234	0.0415	0.0254	0.0532	0.0927	0.0465	0.0758	0.1178	2397749	0.2707	3.6431	6.3793e+00	2.3494	0.011	11215	1.6772	0.7557	1796.0	0.3182	1.7127	n
25_PF03959_1	389	0.0026	0.8843	0.0199	0.0357	0.0576	0.0453	0.0812	0.1335	0.0501	0.0829	0.1316	5506718	0.3303	11.4404	5.7179e+00	3.7819	0.013	11061	2.3463	1.4145	1927.0	0.3636	1.1255	good
25_PF04000_1	144	0.0000	0.5000	0.0269	0.0487	0.0787	0.0592	0.1093	0.1779	0.0498	0.0860	0.1275	1963065	0.3302	22.3930	8.9895e+00	4.6856	0.013	10358	3.6138	1.5783	1823.0	0.5000	1.4810	bad
25_PF04003_1	124	0.0565	0.1532	0.0200	0.0371	0.0609	0.0455	0.0852	0.1325	0.0495	0.0870	0.1301	2280658	0.2816	6.6223	6.3664e+00	2.8142	0.011	11834	1.8881	1.0199	2061.0	0.2273	1.3064	good
25_PF04003_2	115	0.0609	0.0696	0.0226	0.0428	0.0699	0.0518	0.1003	0.1698	0.0526	0.0849	0.1285	2088854	0.2939	8.3289	1.2108e+01	4.7092	0.012	10980	1.7115	0.8294	1924.0	0.3636	1.7512	n
25_PF04003_3	110	0.0727	0.0273	0.0200	0.0354	0.0583	0.0420	0.0796	0.1367	0.0491	0.0855	0.1278	2149668	0.2981	6.6118	6.7995e+00	3.0106	0.012	11172	1.8259	0.9861	1856.0	0.3182	1.3089	good
25_PF04034_1	128	0.2422	0.0000	0.0194	0.0352	0.0569	0.0452	0.0823	0.1342	0.0492	0.0870	0.1338	1956460	0.2936	4.2994	1.3483e+01	3.3817	0.012	11904	1.0692	0.5647	1919.0	0.2727	1.0954	good
25_PF04037_1	136	0.1324	0.3676	0.0196	0.0353	0.0561	0.0410	0.0744	0.1246	0.0470	0.0815	0.1254	1495921	0.3199	4.3750	1.6887e+01	3.5496	0.013	11474	1.0990	0.5090	1902.0	0.5455	1.8938	bad
25_PF04051_1	306	0.0523	0.7190	0.0219	0.0405	0.0664	0.0498	0.0985	0.1723	0.0509	0.0939	0.1472	3981284	0.2875	6.6985	7.3678e+00	3.3938	0.012	10126	2.1292	0.9535	1788.0	0.3636	1.5620	n
25_PF04051_2	174	0.0345	0.9023	0.0203	0.0371	0.0631	0.0440	0.0784	0.1280	0.0429	0.0732	0.1149	2078574	0.2755	6.3354	3.6574e+01	5.5799	0.011	10912	0.7722	0.4162	1795.0	0.6364	2.0688	bad
25_PF04053_1	530	0.1038	0.1792	0.0110	0.0205	0.0332	0.0209	0.0411	0.0739	0.0446	0.0770	0.1371	7836095	0.2866	1.7919	4.0962e+00	1.1848	0.011	11978	1.1923	0.6614	2072.0	0.1818	1.1314	good
25_PF04053_2	442	0.2014	0.0339	0.0114	0.0213	0.0342	0.0274	0.0563	0.0966	0.0534	0.0991	0.1694	6181616	0.3006	1.3838	4.8655e+00	1.0585	0.012	11713	0.9221	0.5333	2052.0	0.2273	1.0296	good
25_PF04055_1	212	0.4057	0.2925	0.0172	0.0345	0.0589	0.0343	0.0641	0.1053	0.0425	0.0720	0.1049	1418419	0.2462	5.8205	2.1907e+02	5.6711	0.010	11808	0.3048	0.1630	2041.0	0.2727	1.0551	good
25_PF04055_2	200	0.3200	0.2150	0.0220	0.0396	0.0633	0.0430	0.0809	0.1365	0.0445	0.0765	0.1207	1654678	0.3372	4.5385	4.1150e+01	4.0963	0.013	11059	0.5546	0.3321	1854.0	0.3182	1.7531	n
25_PF04056_1	235	0.0213	0.7489	0.0182	0.0345	0.0563	0.0426	0.0766	0.1252	0.0485	0.0855	0.1348	2636203	0.3389	4.3136	1.3240e+01	3.2748	0.014	10659	1.2396	0.5708	1630.0	0.5000	2.4331	bad
25_PF04068_1	35	0.2857	0.0000	0.0046	0.0266	0.0544	0.0471	0.0916	0.1660	0.0610	0.1160	0.1826	581908	0.1966	6.9322	3.5905e+01	6.2671	0.008	11500	0.8926	0.4394	1842.0	0.2727	1.5188	n
25_PF04078_1	306	0.2908	0.4281	0.0080	0.0163	0.0285	0.0175	0.0371	0.0677	0.0451	0.0829	0.1397	2849937	0.2269	8.1561	9.9713e+01	8.0603	0.009	12224	0.5058	0.2860	2103.0	0.0909	0.8083	good
25_PF04082_1	387	0.0000	0.7339	0.0198	0.0361	0.0582	0.0445	0.0785	0.1295	0.0497	0.0810	0.1245	7067699	0.2797	20.7789	5.0778e+00	3.8416	0.011	11396	3.4040	2.0229	1873.0	0.6818	2.2480	bad
25_PF04082_2	486	0.0062	0.6708	0.0174	0.0314	0.0514	0.0354	0.0647	0.1077	0.0458	0.0786	0.1189	7271757	0.2827	13.7714	3.2509e+00	2.4316	0.011	11166	2.9181	2.0582	1988.0	0.8182	3.4458	bad
25_PF04096_1	153	0.0915	0.1830	0.0199	0.0360	0.0578	0.0382	0.0695	0.1056	0.0460	0.0742	0.1094	2756973	0.3093	5.2994	5.2291e+00	2.5828	0.012	11616	1.6440	1.0067	2018.0	0.3182	1.8762	n
25_PF04104_1	304	0.1349	0.1546	0.0132	0.0237	0.0378	0.0241	0.0436	0.0725	0.0438	0.0718	0.1102	5652864	0.2926	2.0434	3.0434e+00	1.2291	0.012	12060	1.3281	0.8194	2038.0	0.1818	1.3216	good
25_PF04130_1	639	0.0376	0.4977	0.0099	0.0184	0.0293	0.0207	0.0387	0.0747	0.0484	0.0839	0.1424	10328704	0.2942	2.4423	2.2689e+00	1.2441	0.012	11519	2.2581	1.0375	1996.0	0.1818	1.1832	good
25_PF04130_2	908	0.0242	0.4185	0.0084	0.0155	0.0258	0.0186	0.0345	0.0623	0.0493	0.0834	0.1390	13335004	0.2922	2.2398	1.5541e+00	0.9755	0.012	11767	2.4161	1.2005	2061.0	0.0909	0.6583	good
25_PF04153_1	227	0.0485	0.5242	0.0160	0.0305	0.0511	0.0418	0.0776	0.1413	0.0527	0.0968	0.1541	3217562	0.2504	7.6313	7.2255e+00	2.8352	0.010	11635	2.6898	1.0277	2043.0	0.3182	1.2383	good
25_PF04180_1	600	0.0283	0.7933	0.0137	0.0249	0.0405	0.0333	0.0619	0.0968	0.0546	0.0911	0.1390	10742128	0.3074	2.7039	2.3719e+00	1.1856	0.012	12173	1.9460	1.0677	2096.0	0.0909	0.7789	good
25_PF04191_1	105	0.3238	0.0190	0.0297	0.0546	0.0864	0.0503	0.0915	0.1500	0.0382	0.0686	0.1062	1203597	0.3677	9.5893	3.1839e+01	7.5943	0.015	9958	0.8255	0.5488	1644.0	0.5455	1.6432	bad
25_PF04193_1	61	0.1803	0.1148	0.0181	0.0385	0.0668	0.0534	0.1072	0.1821	0.0508	0.0947	0.1589	558932	0.3521	6.8613	3.0603e+01	5.6873	0.014	10711	1.5498	0.4735	1823.0	0.6364	1.9270	bad
25_PF04193_2	64	0.0625	0.1406	0.0297	0.0524	0.0840	0.0547	0.1004	0.1668	0.0432	0.0742	0.1077	1282502	0.2796	19.4459	1.2017e+01	7.3546	0.011	10143	3.1647	1.2721	1562.0	0.4545	2.2568	bad
25_PF04193_3	61	0.1639	0.0984	0.0295	0.0535	0.0867	0.0690	0.1240	0.2019	0.0535	0.0911	0.1371	701039	0.3225	8.1801	3.6088e+01	6.6863	0.013	10022	1.1752	0.4761	1653.0	0.5909	1.8673	bad
25_PF04193_4	68	0.0588	0.3529	0.0281	0.0514	0.0844	0.0579	0.1078	0.1757	0.0454	0.0766	0.1147	1238757	0.3041	14.5377	1.0798e+01	5.3387	0.012	10991	2.8001	1.1603	1771.0	0.8182	2.2226	bad
25_PF04366_1	131	0.2443	0.0382	0.0182	0.0339	0.0549	0.0393	0.0732	0.1194	0.0475	0.0819	0.1245	1402895	0.3252	4.6922	2.5880e+01	4.1830	0.013	11567	1.0549	0.4258	1983.0	0.5000	1.7664	bad
25_PF04389_1	172	0.0872	0.3256	0.0223	0.0415	0.0653	0.0398	0.0707	0.1139	0.0416	0.0713	0.0993	3090842	0.3076	5.4595	7.3017e+00	2.9194	0.012	11038	2.0126	0.8647	1904.0	0.3636	1.5832	n
25_PF04389_2	250	0.0480	0.4840	0.0171	0.0310	0.0498	0.0317	0.0577	0.0951	0.0419	0.0720	0.1109	3282590	0.3265	3.8553	5.1478e+00	2.2500	0.013	11292	1.6790	0.8654	1826.0	0.5455	2.4386	bad
25_PF04408_1	194	0.0309	0.5412	0.0251	0.0454	0.0725	0.0631	0.1214	0.2022	0.0578	0.1005	0.1548	2150774	0.3192	9.1890	7.8942e+00	3.8013	0.013	10824	2.3733	1.0789	1914.0	0.6364	2.1525	bad
25_PF04408_2	157	0.0510	0.4904	0.0203	0.0366	0.0589	0.0444	0.0836	0.1373	0.0501	0.0838	0.1241	2774357	0.3142	8.6771	7.0629e+00	3.8769	0.013	11477	2.2889	1.1084	1755.0	0.3636	1.3687	n
25_PF04408_3	91	0.3516	0.0000	0.0195	0.0391	0.0645	0.0547	0.1034	0.1737	0.0549	0.1082	0.1633	703328	0.2886	6.2233	7.5082e+01	5.9162	0.012	10448	0.6489	0.2879	1641.0	0.5000	2.1385	bad
25_PF04410_1	185	0.1081	0.2378	0.0217	0.0392	0.0622	0.0470	0.0896	0.1496	0.0507	0.0860	0.1323	2851830	0.3090	6.7133	7.6187e+00	3.7041	0.012	10717	1.8547	0.9387	1796.0	0.2727	1.4720	n
25_PF04560_1	189	0.1164	0.7460	0.0253	0.0470	0.0790	0.0533	0.1060	0.1849	0.0468	0.0840	0.1355	3058488	0.2996	16.9151	4.4693e+01	14.2541	0.012	11225	1.2153	0.6152	1851.0	0.4545	1.7378	bad
25_PF04560_2	94	0.3085	0.5213	0.0261	0.0506	0.0853	0.0749	0.1405	0.2604	0.0584	0.1057	0.1695	935711	0.2591	11.9495	1.7132e+02	11.4050	0.010	10946	0.5181	0.2641	1863.0	0.3182	1.2410	good
25_PF04560_3	91	0.3846	0.0440	0.0219	0.0390	0.0619	0.0580	0.1062	0.1802	0.0585	0.1029	0.1723	863534	0.2923	4.6935	3.3935e+01	4.2336	0.012	11824	0.7079	0.3719	1934.0	0.3182	1.6553	n
25_PF04561_1	204	0.1176	0.6373	0.0170	0.0313	0.0512	0.0524	0.0998	0.1703	0.0703	0.1148	0.1996	2690757	0.2981	3.0520	1.7807e+01	2.6593	0.012	11746	0.7887	0.4140	2010.0	0.3636	1.4765	n
25_PF04561_2	217	0.1843	0.1935	0.0166	0.0297	0.0483	0.0343	0.0673	0.1111	0.0478	0.0866	0.1341	2632196	0.2943	3.4282	1.4467e+01	2.7202	0.012	11687	0.8227	0.4868	1901.0	0.1364	1.4259	n
25_PF04561_3	197	0.2386	0.1777	0.0126	0.0243	0.0428	0.0364	0.0800	0.1399	0.0625	0.1168	0.1774	2506944	0.2788	3.4916	2.3086e+01	3.1831	0.011	12117	0.8911	0.3889	1921.0	0.3182	1.1314	good
25_PF04565_1	66	0.7879	0.0000	0.0002	0.0072	0.1031	0.0150	0.1638	0.2082	0.0089	0.0812	0.1225	250243	0.2084	30.1565	4.7356e+03	30.0173	0.008	10836	0.1619	0.0798	1600.0	0.5000	1.9866	bad
25_PF04707_1	189	0.1534	0.2222	0.0191	0.0339	0.0533	0.0393	0.0712	0.1141	0.0468	0.0816	0.1264	2963604	0.3138	3.3751	6.2205e+00	2.0681	0.013	11971	1.5803	0.7366	1870.0	0.3636	1.3466	good
25_PF04777_1	113	0.0619	0.6726	0.0312	0.0581	0.0921	0.0598	0.1077	0.1725	0.0416	0.0741	0.1084	1253296	0.3532	9.2528	2.1907e+01	6.4894	0.014	9138	1.1985	0.6499	1595.0	0.5000	2.4262	bad
25_PF04810_1	41	0.3415	0.0244	0.0158	0.0391	0.0749	0.0441	0.1188	0.2385	0.0410	0.1019	0.1666	299337	0.2893	13.7680	1.3929e+02	12.5716	0.012	9099	1.0195	0.3144	1413.0	0.6818	3.3606	bad
25_PF04811_1	287	0.1672	0.2787	0.0138	0.0255	0.0422	0.0305	0.0579	0.1011	0.0488	0.0858	0.1431	3657137	0.2702	2.2410	9.3222e+00	1.8243	0.011	11898	0.9161	0.4903	2085.0	0.2273	1.0424	good
25_PF04811_2	248	0.1976	0.0363	0.0128	0.0238	0.0381	0.0296	0.0537	0.0893	0.0530	0.0900	0.1396	3886729	0.2696	1.9650	6.2082e+00	1.4209	0.011	12154	0.9572	0.5626	2007.0	0.3636	1.8385	n
25_PF04815_1	101	0.5644	0.0000	0.0065	0.0222	0.0424	0.0446	0.0934	0.1690	0.0623	0.1275	0.2267	553315	0.2306	15.6590	5.8865e+02	15.5924	0.009	10425	0.3976	0.1631	1584.0	0.6818	2.3903	bad
25_PF04815_2	115	0.0609	0.1130	0.0186	0.0340	0.0538	0.0432	0.0813	0.1387	0.0532	0.0934	0.1505	2702362	0.2553	6.4035	4.4306e+00	2.5757	0.010	11472	2.2147	1.2022	1996.0	0.2727	1.6553	n
25_PF04815_3	108	0.1296	0.0556	0.0204	0.0372	0.0593	0.0469	0.0849	0.1394	0.0504	0.0880	0.1383	2153974	0.2517	4.8467	1.1603e+01	3.4412	0.010	11191	1.2857	0.6463	1794.0	0.2727	1.3928	n
25_PF04857_1	395	0.0734	0.5013	0.0120	0.0230	0.0388	0.0347	0.0676	0.1101	0.0583	0.1054	0.1647	7065005	0.2358	3.3692	3.8972e+00	1.6822	0.009	12016	1.6313	0.9298	2089.0	0.1364	1.1165	good
25_PF04939_1	211	0.1232	0.2654	0.0169	0.0308	0.0494	0.0418	0.0754	0.1187	0.0546	0.1002	0.1486	4503992	0.2807	3.9715	5.7705e+00	2.2722	0.011	11765	1.3137	0.8296	2030.0	0.2273	1.2490	good
