id	al_len	cons_fr	gap_fr	fpr30	fpr50	fpr70	tpr30	tpr50	tpr70	tfpr30	tfpr50	tfpr70	pq	tr_len	ols	ols_n	fm	bme	topo	max_dist	mean_dist	fastme	rfd	cd	category
30_PF03357_4	189	0.0000	0.9524	0.0168	0.0318	0.0529	0.0544	0.1102	0.2158	0.0552	0.0968	0.1616	5510212	0.2487	11.0544	5.2814e+01	8.9651	0.008	25208	1.3134	0.4575	2365.0	0.4815	1.6609	bad
30_PF03367_1	183	0.1694	0.3224	0.0182	0.0326	0.0514	0.0523	0.0931	0.1522	0.0513	0.0900	0.1444	5661054	0.2864	5.2565	1.3844e+01	3.8743	0.010	25788	1.0457	0.6162	2333.0	0.3704	1.5851	n
30_PF03367_2	162	0.0556	0.3580	0.0187	0.0347	0.0560	0.0429	0.0800	0.1329	0.0429	0.0731	0.1093	5827522	0.2660	6.5428	1.2723e+01	4.3721	0.009	25185	1.4627	0.7171	2453.0	0.1481	0.9838	good
30_PF03372_1	456	0.0592	0.4978	0.0145	0.0266	0.0434	0.0254	0.0453	0.0722	0.0318	0.0545	0.0800	17868495	0.2714	6.6059	6.1005e+00	3.3968	0.009	24659	1.5833	1.0406	2274.0	0.3704	1.5931	n
30_PF03372_2	352	0.0966	0.2074	0.0107	0.0196	0.0313	0.0274	0.0531	0.0902	0.0454	0.0817	0.1370	17923477	0.2372	3.3926	4.6376e+00	2.0464	0.008	26652	1.3026	0.8553	2563.0	0.0741	0.4523	good
30_PF03372_3	389	0.1183	0.4242	0.0115	0.0212	0.0348	0.0221	0.0395	0.0619	0.0364	0.0569	0.0842	16819295	0.2319	4.2047	4.8500e+00	2.0979	0.008	26526	1.5326	0.9311	2559.0	0.2222	1.0383	good
30_PF03381_1	356	0.1152	0.2163	0.0180	0.0330	0.0529	0.0388	0.0723	0.1166	0.0390	0.0691	0.1065	11442236	0.3409	6.2695	6.6523e+00	3.1432	0.011	24023	1.5039	0.9708	2326.0	0.4074	2.0097	n
30_PF03388_1	259	0.0193	0.3784	0.0205	0.0375	0.0596	0.0389	0.0692	0.1108	0.0353	0.0600	0.0870	11878407	0.2717	18.3682	8.0944e+00	4.3393	0.009	24257	2.7610	1.5064	2218.0	0.2593	1.3043	good
30_PF03399_1	264	0.0114	0.4962	0.0202	0.0383	0.0649	0.0434	0.0812	0.1380	0.0388	0.0646	0.0966	9634098	0.2942	24.1891	1.2652e+01	6.0730	0.010	23475	4.0272	1.3827	2103.0	0.5556	2.4410	bad
30_PF03399_2	296	0.0507	0.3176	0.0115	0.0217	0.0355	0.0278	0.0534	0.0879	0.0441	0.0745	0.1141	15056360	0.2396	4.6808	3.4247e+00	1.8821	0.008	26447	1.9143	1.1691	2539.0	0.1481	1.0011	good
30_PF03435_1	448	0.1094	0.4107	0.0149	0.0267	0.0433	0.0371	0.0691	0.1119	0.0444	0.0771	0.1207	10754258	0.3383	4.1122	1.8791e+01	3.3930	0.011	24227	1.0128	0.4678	2211.0	0.4815	1.9769	bad
30_PF03446_1	175	0.4286	0.0114	0.0245	0.0442	0.0703	0.0605	0.1120	0.1772	0.0443	0.0803	0.1265	2940893	0.3159	6.4047	8.5497e+01	5.9760	0.011	23853	0.4968	0.2737	2249.0	0.7037	2.4603	bad
30_PF03463_1	149	0.4564	0.1007	0.0091	0.0253	0.0454	0.0396	0.0844	0.1662	0.0410	0.0877	0.1642	1662111	0.2602	4.1649	1.3948e+02	4.0376	0.009	25212	0.5145	0.1728	2226.0	0.5556	2.1124	bad
30_PF03464_1	134	0.5224	0.0149	0.0255	0.0491	0.0804	0.0620	0.1075	0.1769	0.0420	0.0700	0.1096	1307344	0.2829	10.4693	3.9745e+02	10.2297	0.009	22859	0.3089	0.1623	2088.0	0.6296	3.0160	bad
30_PF03465_1	166	0.1867	0.2410	0.0226	0.0411	0.0651	0.0500	0.0943	0.1529	0.0397	0.0730	0.1150	2764185	0.3207	7.1477	4.8423e+01	6.2883	0.011	23471	0.7598	0.3842	2042.0	0.2963	1.7604	n
30_PF03483_1	174	0.1839	0.0977	0.0206	0.0378	0.0614	0.0517	0.0969	0.1575	0.0436	0.0771	0.1213	3932940	0.3160	5.3057	2.9059e+01	4.4639	0.011	23293	0.9026	0.4273	2316.0	0.4815	2.0023	bad
30_PF03484_1	92	0.0978	0.3261	0.0351	0.0636	0.1011	0.0695	0.1253	0.2044	0.0366	0.0639	0.0993	2415098	0.3291	24.3368	4.2357e+01	15.5208	0.011	22461	1.3639	0.7580	1957.0	0.4074	1.5283	n
30_PF03531_1	265	0.0755	0.7472	0.0163	0.0298	0.0483	0.0310	0.0571	0.0979	0.0371	0.0614	0.0921	10888039	0.2643	4.7683	1.5210e+01	3.8009	0.009	25915	1.0147	0.5599	2337.0	0.2963	1.3459	good
30_PF03540_1	64	0.1562	0.5156	0.0154	0.0410	0.0719	0.0565	0.1124	0.1991	0.0430	0.0791	0.1332	2099136	0.2168	17.4656	1.4742e+02	15.7505	0.007	23392	0.8974	0.3442	2190.0	0.4444	1.6274	bad
30_PF03727_1	263	0.2091	0.0875	0.0138	0.0253	0.0403	0.0367	0.0698	0.1147	0.0493	0.0870	0.1341	8685945	0.2741	3.6694	1.2268e+01	2.8354	0.009	25534	0.9580	0.5469	2207.0	0.3333	1.3671	n
30_PF03764_1	136	0.1544	0.1324	0.0214	0.0394	0.0635	0.0436	0.0809	0.1323	0.0379	0.0647	0.0958	4429674	0.2617	8.1754	1.9458e+01	5.8576	0.009	25515	1.0925	0.6482	2234.0	0.5185	1.8545	bad
30_PF03765_1	75	0.0400	0.3200	0.0325	0.0583	0.0924	0.0613	0.1098	0.1759	0.0353	0.0599	0.0898	2489414	0.3269	28.7976	2.2814e+01	11.0483	0.011	22759	3.3651	1.1235	1947.0	0.5556	1.6449	bad
30_PF03801_1	216	0.0463	0.4398	0.0180	0.0335	0.0547	0.0391	0.0711	0.1232	0.0390	0.0668	0.1050	6492879	0.3214	8.2257	1.0169e+01	3.8849	0.011	22798	1.9774	0.8994	2149.0	0.3333	1.5470	n
30_PF03828_1	64	0.0938	0.1562	0.0280	0.0513	0.0841	0.0594	0.1129	0.1834	0.0391	0.0666	0.1018	3021571	0.2569	26.9213	1.8849e+01	10.9616	0.009	24604	2.5452	1.1951	2375.0	0.3704	1.6017	n
30_PF03834_1	76	0.0921	0.2368	0.0219	0.0408	0.0660	0.0463	0.0856	0.1438	0.0383	0.0659	0.0994	2390710	0.2738	10.6469	2.2010e+01	7.0023	0.009	23574	1.6119	0.6955	2233.0	0.2222	1.4863	n
30_PF03876_1	78	0.1026	0.3077	0.0181	0.0351	0.0593	0.0432	0.0809	0.1476	0.0402	0.0699	0.1157	2612922	0.2426	11.4222	2.6309e+01	7.8071	0.008	24795	1.2423	0.6589	2277.0	0.3704	1.7714	n
30_PF03878_1	302	0.0861	0.4437	0.0136	0.0250	0.0401	0.0345	0.0626	0.0999	0.0444	0.0764	0.1196	12885562	0.2484	5.7997	6.4168e+00	3.5712	0.008	25504	1.7261	0.9507	2290.0	0.4074	1.9088	n
30_PF03901_1	615	0.0309	0.6618	0.0152	0.0276	0.0438	0.0336	0.0597	0.0952	0.0413	0.0700	0.1034	17661221	0.3550	6.0114	4.5431e+00	2.4917	0.012	25418	1.7637	1.1503	2275.0	0.2963	1.1832	good
30_PF03901_2	521	0.0614	0.4395	0.0137	0.0242	0.0378	0.0287	0.0513	0.0800	0.0403	0.0681	0.0994	20681309	0.2805	4.1958	3.2795e+00	1.7639	0.009	25735	1.7892	1.1311	2543.0	0.1852	1.1744	good
30_PF03901_3	719	0.0028	0.9458	0.0164	0.0302	0.0482	0.0352	0.0658	0.1099	0.0375	0.0665	0.1035	21906637	0.3403	14.9567	7.6693e+00	4.8417	0.011	25136	2.3719	1.3965	2398.0	0.4074	1.5909	n
30_PF03909_1	63	0.0476	0.3810	0.0306	0.0547	0.0887	0.0613	0.1112	0.1850	0.0368	0.0622	0.0945	2750833	0.3139	34.9580	2.1214e+01	9.8447	0.010	22362	3.6942	1.2837	2028.0	0.4074	1.6017	n
30_PF03914_1	169	0.1657	0.1834	0.0180	0.0326	0.0525	0.0356	0.0645	0.1023	0.0367	0.0622	0.0932	4784732	0.3249	5.0472	1.5050e+01	3.7132	0.011	25404	0.8993	0.5791	2370.0	0.3704	1.5320	n
30_PF03914_2	232	0.0259	0.4138	0.0142	0.0260	0.0425	0.0251	0.0473	0.0817	0.0348	0.0587	0.0866	10661009	0.2673	11.9123	9.4222e+00	4.6150	0.009	25927	2.5747	1.1244	2461.0	0.3333	1.6498	n
30_PF03950_1	195	0.0410	0.5846	0.0195	0.0353	0.0571	0.0411	0.0765	0.1278	0.0391	0.0662	0.1024	6411067	0.3209	7.3405	1.2165e+01	4.7489	0.011	24841	1.1564	0.7768	2360.0	0.2222	1.2613	good
30_PF03953_1	131	0.3435	0.0000	0.0154	0.0303	0.0509	0.0458	0.0855	0.1505	0.0482	0.0849	0.1297	2835686	0.2583	6.9636	7.6911e+01	6.5398	0.009	25027	0.5876	0.3009	2151.0	0.4074	1.9088	n
30_PF03953_2	123	0.4146	0.0000	0.0165	0.0366	0.0628	0.0577	0.1070	0.1672	0.0493	0.0848	0.1366	1708636	0.2555	16.3801	4.4995e+02	16.1664	0.009	22957	0.4618	0.1908	2097.0	0.5185	2.3528	bad
30_PF03953_3	154	0.0390	0.4805	0.0133	0.0260	0.0451	0.0284	0.0565	0.1000	0.0371	0.0608	0.0974	5080595	0.2554	7.0808	1.2952e+01	4.4969	0.009	24331	1.6657	0.7394	2122.0	0.3333	1.8644	n
30_PF03959_1	382	0.0157	0.6859	0.0193	0.0354	0.0559	0.0430	0.0810	0.1302	0.0422	0.0716	0.1091	12313313	0.3228	12.8848	6.2781e+00	3.8893	0.011	24826	2.6321	1.4326	2328.0	0.5556	2.0052	bad
30_PF04000_1	143	0.0000	0.5035	0.0262	0.0487	0.0788	0.0591	0.1062	0.1738	0.0399	0.0684	0.1044	4509223	0.3220	25.2991	1.1502e+01	6.6816	0.011	23449	3.8103	1.4831	2100.0	0.5556	1.6616	bad
30_PF04003_1	122	0.0738	0.1311	0.0160	0.0296	0.0483	0.0414	0.0760	0.1257	0.0444	0.0812	0.1241	4572795	0.2566	5.9992	7.7858e+00	3.4020	0.009	24766	1.8741	0.8778	2356.0	0.2963	1.2092	good
30_PF04003_2	115	0.0348	0.0870	0.0232	0.0419	0.0677	0.0586	0.1011	0.1613	0.0451	0.0738	0.1088	5348879	0.2730	14.0708	1.5982e+01	7.7350	0.009	24012	1.7125	0.9383	2328.0	0.4444	2.4546	bad
30_PF04003_3	112	0.0804	0.0536	0.0176	0.0319	0.0511	0.0448	0.0826	0.1315	0.0467	0.0788	0.1207	4920983	0.2571	6.1323	6.4192e+00	3.1795	0.009	25579	1.7553	0.9774	2276.0	0.3333	1.5728	n
30_PF04034_1	132	0.2273	0.0303	0.0228	0.0410	0.0659	0.0450	0.0816	0.1320	0.0374	0.0628	0.0929	4087340	0.2922	7.4950	2.4028e+01	5.7735	0.010	25350	1.0837	0.5585	2237.0	0.4444	2.0883	bad
30_PF04037_1	137	0.1679	0.0949	0.0158	0.0292	0.0474	0.0392	0.0725	0.1202	0.0420	0.0744	0.1175	4483690	0.2763	6.1466	1.6699e+01	4.6652	0.009	25016	1.2891	0.6067	2264.0	0.5185	1.7965	bad
30_PF04051_1	319	0.0470	0.7618	0.0222	0.0407	0.0668	0.0649	0.1232	0.2066	0.0513	0.0913	0.1441	6865223	0.3364	11.4721	1.1388e+01	6.2525	0.011	22543	2.1848	1.0037	2012.0	0.3704	1.7080	n
30_PF04051_2	180	0.0111	0.9889	0.0197	0.0374	0.0654	0.0460	0.0882	0.1456	0.0376	0.0658	0.1074	3828565	0.2730	10.6596	6.7701e+01	9.6135	0.009	22637	0.7751	0.3968	2033.0	0.3704	1.6103	n
30_PF04053_1	532	0.0902	0.1842	0.0101	0.0189	0.0315	0.0236	0.0449	0.0781	0.0397	0.0727	0.1228	16246732	0.2723	3.9468	8.8927e+00	2.9791	0.009	24963	1.1845	0.6662	2422.0	0.3704	1.7019	n
30_PF04053_2	437	0.2243	0.0206	0.0101	0.0185	0.0298	0.0253	0.0477	0.0873	0.0436	0.0809	0.1421	12149155	0.2528	1.7466	8.0362e+00	1.4759	0.008	25570	0.9668	0.4662	2534.0	0.1481	0.9505	good
30_PF04055_1	213	0.3991	0.2958	0.0193	0.0371	0.0604	0.0388	0.0725	0.1163	0.0347	0.0631	0.0959	3108488	0.2350	8.9694	3.3676e+02	8.7794	0.008	24906	0.3048	0.1632	2337.0	0.3704	1.2731	good
30_PF04055_2	184	0.3533	0.1467	0.0222	0.0401	0.0647	0.0443	0.0823	0.1342	0.0368	0.0636	0.0950	3277530	0.3101	8.5930	8.5296e+01	7.9322	0.010	23360	0.5290	0.3174	2115.0	0.3704	1.9605	n
30_PF04056_1	250	0.0160	0.7600	0.0168	0.0308	0.0497	0.0406	0.0764	0.1274	0.0436	0.0786	0.1199	6566681	0.2897	4.8101	1.1802e+01	3.3485	0.010	25306	1.2742	0.6384	2365.0	0.2963	1.7682	n
30_PF04068_1	35	0.2571	0.0000	0.0221	0.0482	0.0795	0.0734	0.1316	0.2256	0.0471	0.0869	0.1365	1056629	0.2137	22.2884	1.0837e+02	18.2409	0.007	21902	0.9686	0.4535	2172.0	0.5185	3.9456	bad
30_PF04078_1	328	0.2774	0.4848	0.0086	0.0177	0.0308	0.0190	0.0377	0.0638	0.0356	0.0665	0.1071	5171285	0.2185	11.5681	1.7860e+02	11.4530	0.007	25725	0.4779	0.2545	2587.0	0.2593	1.4028	n
30_PF04082_1	385	0.0000	0.7688	0.0229	0.0423	0.0689	0.0477	0.0868	0.1406	0.0386	0.0653	0.0964	14818603	0.2405	32.8029	7.3869e+00	5.7655	0.008	25621	3.9754	2.1073	2443.0	0.4444	2.6103	bad
30_PF04082_2	430	0.0070	0.6070	0.0185	0.0344	0.0559	0.0337	0.0627	0.0992	0.0353	0.0582	0.0816	16385533	0.2723	26.4487	6.5858e+00	4.6083	0.009	23651	2.9910	2.0040	2235.0	0.7037	2.9900	bad
30_PF04096_1	170	0.0529	0.2706	0.0215	0.0388	0.0611	0.0410	0.0746	0.1188	0.0359	0.0615	0.0920	6397417	0.2939	17.3328	1.3827e+01	7.3206	0.010	24531	1.6934	1.1196	2218.0	0.4815	2.6764	bad
30_PF04104_1	314	0.1338	0.2420	0.0123	0.0222	0.0354	0.0215	0.0384	0.0641	0.0325	0.0565	0.0852	13177397	0.2490	3.6457	5.6950e+00	2.3572	0.008	25845	1.3986	0.8001	2564.0	0.2593	1.5380	n
30_PF04130_1	730	0.0260	0.5562	0.0105	0.0195	0.0318	0.0230	0.0452	0.0794	0.0401	0.0727	0.1178	26715384	0.2835	4.7233	3.2064e+00	1.8002	0.009	25893	2.2315	1.2137	2533.0	0.1481	1.1832	good
30_PF04130_2	984	0.0152	0.7144	0.0113	0.0205	0.0333	0.0243	0.0476	0.0830	0.0398	0.0686	0.1121	29844939	0.3074	6.7235	3.6383e+00	1.8840	0.010	25908	2.3722	1.3594	2494.0	0.1852	1.0548	good
30_PF04153_1	230	0.0522	0.5000	0.0161	0.0302	0.0490	0.0399	0.0737	0.1201	0.0452	0.0743	0.1119	5421969	0.2590	7.7065	1.0503e+01	3.8548	0.009	24497	2.0670	0.8566	2311.0	0.2222	1.3962	n
30_PF04180_1	648	0.0231	0.7809	0.0147	0.0265	0.0423	0.0424	0.0774	0.1251	0.0527	0.0919	0.1429	23436506	0.2858	5.7057	4.1054e+00	2.2910	0.010	25740	2.0329	1.1789	2291.0	0.2593	1.8600	n
30_PF04191_1	105	0.1524	0.4000	0.0292	0.0533	0.0835	0.0529	0.0975	0.1546	0.0334	0.0599	0.0908	2670885	0.3475	10.9751	3.5477e+01	8.5967	0.012	23017	0.9370	0.5562	2070.0	0.5556	1.8125	bad
30_PF04193_1	61	0.1967	0.0000	0.0262	0.0493	0.0782	0.0630	0.1160	0.1945	0.0407	0.0740	0.1206	1013254	0.3437	14.1390	7.6362e+01	12.2571	0.011	21338	1.6820	0.4303	1919.0	0.6296	2.0342	bad
30_PF04193_2	71	0.0845	0.2254	0.0271	0.0494	0.0811	0.0544	0.0952	0.1559	0.0362	0.0613	0.0888	3042973	0.2214	31.3955	2.0494e+01	15.0433	0.007	22627	3.0406	1.2377	1994.0	0.4444	1.5728	bad
30_PF04193_3	61	0.1639	0.0984	0.0300	0.0534	0.0839	0.0602	0.1098	0.1759	0.0378	0.0647	0.0986	2000933	0.2820	11.2175	2.8607e+01	8.2625	0.009	23900	1.2318	0.6262	2333.0	0.6296	2.3839	bad
30_PF04193_4	68	0.1471	0.3529	0.0217	0.0409	0.0685	0.0413	0.0770	0.1301	0.0346	0.0593	0.0885	3119001	0.2230	16.3746	1.8763e+01	9.4382	0.007	24841	1.7569	0.9342	2217.0	0.4815	1.9582	bad
30_PF04366_1	131	0.1985	0.1832	0.0213	0.0382	0.0614	0.0472	0.0834	0.1312	0.0399	0.0692	0.1039	2648027	0.2869	8.1648	4.9533e+01	7.2927	0.010	24369	0.8450	0.4060	2316.0	0.4815	1.5139	bad
30_PF04389_1	173	0.0694	0.3410	0.0215	0.0389	0.0609	0.0411	0.0737	0.1161	0.0362	0.0606	0.0882	6872101	0.2891	8.2508	1.0105e+01	4.2940	0.010	24614	2.1120	0.9036	2331.0	0.3704	1.4700	n
30_PF04389_2	270	0.0741	0.5111	0.0184	0.0329	0.0524	0.0336	0.0639	0.1050	0.0348	0.0619	0.0983	6365102	0.3182	6.4814	1.2273e+01	4.2240	0.011	24140	1.3919	0.7267	2216.0	0.6296	2.9498	bad
30_PF04408_1	189	0.0265	0.5291	0.0241	0.0440	0.0701	0.0621	0.1161	0.1971	0.0467	0.0822	0.1291	4350439	0.3015	15.5101	1.4135e+01	6.0914	0.010	23684	2.3675	1.0475	2302.0	0.6296	2.2738	bad
30_PF04408_2	208	0.0385	0.6346	0.0215	0.0396	0.0642	0.0492	0.0919	0.1611	0.0434	0.0714	0.1127	5809837	0.2881	13.5724	1.3245e+01	6.1800	0.010	25300	1.8885	1.0123	2327.0	0.1852	0.9297	good
30_PF04408_3	91	0.2857	0.0000	0.0216	0.0418	0.0671	0.0643	0.1151	0.1896	0.0491	0.0864	0.1372	1918881	0.2507	8.8477	8.4648e+01	8.0795	0.008	24366	0.7091	0.3233	2225.0	0.4815	2.1405	bad
30_PF04410_1	185	0.0919	0.2432	0.0208	0.0381	0.0611	0.0451	0.0847	0.1464	0.0407	0.0704	0.1078	6264477	0.2959	10.3027	1.1660e+01	5.4877	0.010	23559	1.8262	0.9400	2244.0	0.5185	1.9352	bad
30_PF04560_1	160	0.1437	0.6813	0.0185	0.0347	0.0589	0.0391	0.0770	0.1355	0.0392	0.0708	0.1058	6228749	0.2440	12.5079	3.6263e+01	9.8254	0.008	25271	1.3644	0.5873	2356.0	0.3704	1.6581	n
30_PF04560_2	94	0.2979	0.5106	0.0267	0.0516	0.0878	0.0738	0.1396	0.2483	0.0471	0.0805	0.1292	1951511	0.2425	18.2088	2.5754e+02	17.2577	0.008	23303	0.5499	0.2659	2299.0	0.5556	2.0639	bad
30_PF04560_3	87	0.4253	0.1724	0.0218	0.0407	0.0653	0.0492	0.0901	0.1480	0.0393	0.0690	0.1071	1903384	0.2605	9.2288	7.3478e+01	8.4242	0.009	25397	0.6140	0.3544	2422.0	0.4074	2.1313	n
30_PF04561_1	205	0.1122	0.6390	0.0184	0.0332	0.0536	0.0462	0.0887	0.1507	0.0465	0.0838	0.1404	5846451	0.2978	5.2810	3.0560e+01	4.5824	0.010	25432	0.8056	0.4157	2297.0	0.3704	1.4645	n
30_PF04561_2	227	0.1542	0.2335	0.0174	0.0314	0.0502	0.0374	0.0715	0.1153	0.0406	0.0708	0.1115	5545398	0.2933	6.6517	2.4694e+01	5.2530	0.010	24851	0.8963	0.5190	2297.0	0.2593	1.6103	n
30_PF04561_3	196	0.2449	0.2653	0.0108	0.0217	0.0409	0.0363	0.0835	0.1551	0.0598	0.1018	0.1655	5568556	0.2195	5.4621	4.2905e+01	4.9252	0.007	26116	0.8269	0.3568	2538.0	0.3333	1.6196	n
30_PF04565_1	66	0.7424	0.0000	0.0000	0.0037	0.1193	0.0058	0.1462	0.2080	0.0025	0.0524	0.0987	532567	0.2215	50.0465	6.6425e+03	49.7905	0.007	21904	0.2024	0.0868	1635.0	0.6667	2.2097	bad
30_PF04707_1	170	0.1647	0.1471	0.0185	0.0335	0.0535	0.0383	0.0698	0.1136	0.0397	0.0668	0.0968	6865741	0.2923	7.0005	1.2519e+01	4.5261	0.010	25231	1.5074	0.7478	2265.0	0.2593	1.5078	n
30_PF04777_1	117	0.0684	0.6838	0.0277	0.0503	0.0812	0.0519	0.0988	0.1688	0.0351	0.0619	0.0968	2987209	0.3139	12.7573	3.5603e+01	9.7131	0.010	20317	1.1985	0.5986	1995.0	0.4815	2.2773	bad
30_PF04810_1	40	0.3500	0.0000	0.0097	0.0281	0.0539	0.0382	0.0981	0.2195	0.0408	0.0899	0.1635	772961	0.2173	15.2941	1.6847e+02	13.9488	0.007	20614	0.7713	0.3013	1613.0	0.7037	3.6490	bad
30_PF04811_1	293	0.1433	0.3003	0.0130	0.0240	0.0388	0.0309	0.0576	0.1062	0.0410	0.0739	0.1247	8954863	0.2526	3.3253	1.2111e+01	2.7716	0.008	25563	1.0134	0.5240	2389.0	0.2963	1.1557	good
30_PF04811_2	261	0.1724	0.0805	0.0125	0.0228	0.0367	0.0269	0.0490	0.0825	0.0394	0.0659	0.1065	8936871	0.2427	2.8711	8.3695e+00	2.2823	0.008	26561	1.0521	0.5857	2486.0	0.3333	1.7134	n
30_PF04815_1	101	0.5050	0.0000	0.0090	0.0248	0.0454	0.0425	0.0796	0.1333	0.0500	0.0925	0.1494	1887995	0.1980	15.7621	3.7875e+02	15.5557	0.007	22763	0.3976	0.2040	1839.0	0.6296	2.8142	bad
30_PF04815_2	119	0.0588	0.1513	0.0181	0.0331	0.0542	0.0418	0.0780	0.1286	0.0417	0.0727	0.1138	5263053	0.2489	11.3644	9.1657e+00	4.5443	0.008	24228	2.1348	1.1135	2239.0	0.2963	1.2613	good
30_PF04815_3	108	0.1296	0.0741	0.0206	0.0377	0.0600	0.0478	0.0888	0.1512	0.0431	0.0729	0.1142	4254322	0.2395	8.9522	2.0911e+01	6.0839	0.008	23781	1.3801	0.6543	2183.0	0.4815	2.1528	bad
30_PF04857_1	346	0.0405	0.5636	0.0144	0.0268	0.0448	0.0337	0.0648	0.1082	0.0411	0.0726	0.1115	13390913	0.2570	6.7441	8.8429e+00	3.4293	0.009	25180	1.6021	0.8733	2427.0	0.1481	0.9456	good
30_PF04939_1	208	0.1106	0.2692	0.0179	0.0327	0.0527	0.0438	0.0781	0.1287	0.0445	0.0768	0.1159	9013099	0.2685	6.8161	1.0451e+01	3.9494	0.009	25038	1.4473	0.8076	2341.0	0.3333	1.6053	n
30_PF04983_1	189	0.2487	0.0741	0.0148	0.0272	0.0449	0.0353	0.0636	0.1015	0.0431	0.0731	0.1144	5821125	0.2600	4.4596	1.8193e+01	3.7462	0.009	25456	0.7515	0.4951	2438.0	0.3333	1.4158	n
30_PF04983_2	166	0.2530	0.2048	0.0142	0.0265	0.0431	0.0365	0.0679	0.1078	0.0454	0.0810	0.1257	6266432	0.2460	5.3001	1.6036e+01	4.3043	0.008	26329	0.9522	0.5749	2324.0	0.2963	1.3148	good
30_PF04997_1	392	0.0867	0.4719	0.0142	0.0262	0.0421	0.0318	0.0581	0.0983	0.0409	0.0721	0.1111	13278652	0.2675	4.2141	9.3736e+00	2.8871	0.009	26081	1.1641	0.6705	2532.0	0.2963	1.5132	n
30_PF04998_1	704	0.1747	0.3764	0.0123	0.0220	0.0354	0.0295	0.0548	0.0884	0.0453	0.0758	0.1165	18495637	0.3129	2.6813	5.5003e+00	1.7906	0.010	25793	0.9995	0.6982	2372.0	0.3333	1.2401	good
30_PF04998_2	620	0.2742	0.0952	0.0087	0.0160	0.0265	0.0261	0.0478	0.0790	0.0538	0.0900	0.1387	22790712	0.2304	1.7055	5.7419e+00	1.4037	0.008	26860	0.8010	0.5450	2553.0	0.1481	1.0023	good
30_PF05000_1	108	0.4167	0.0093	0.0118	0.0241	0.0407	0.0480	0.0946	0.1644	0.0607	0.1121	0.1832	3311139	0.2072	6.6127	5.6569e+01	6.2074	0.007	25266	0.6531	0.3419	2409.0	0.3704	1.8327	n
30_PF05000_2	107	0.2710	0.0093	0.0178	0.0339	0.0573	0.0377	0.0718	0.1214	0.0354	0.0622	0.0952	3018858	0.2883	10.3170	5.5876e+01	9.0617	0.010	24733	0.8454	0.4297	2226.0	0.5185	2.0189	bad
30_PF05020_1	151	0.1457	0.1126	0.0191	0.0347	0.0564	0.0425	0.0769	0.1271	0.0408	0.0698	0.1059	5007530	0.2884	5.7503	1.5218e+01	4.2012	0.010	24883	1.1504	0.6147	2341.0	0.1852	1.0732	good
30_PF05021_1	402	0.0746	0.2886	0.0134	0.0243	0.0390	0.0308	0.0571	0.0953	0.0429	0.0723	0.1108	12369990	0.3218	3.3935	5.4443e+00	2.0089	0.011	25605	1.3659	0.7895	2330.0	0.4074	1.9423	n
30_PF05057_1	299	0.0201	0.7291	0.0182	0.0329	0.0515	0.0411	0.0750	0.1214	0.0423	0.0713	0.1089	10487150	0.3009	7.2367	5.7660e+00	3.0184	0.010	24644	2.0423	1.1203	2207.0	0.6667	2.4821	bad
30_PF05148_1	320	0.0000	0.9594	0.0192	0.0362	0.0634	0.0425	0.0859	0.1570	0.0380	0.0652	0.1012	12872525	0.2904	30.4411	4.0619e+01	14.9442	0.010	23150	3.1845	0.8657	1703.0	0.6667	2.5298	bad
30_PF05158_1	480	0.0208	0.4875	0.0138	0.0259	0.0426	0.0354	0.0671	0.1140	0.0468	0.0808	0.1209	21106928	0.2741	10.3833	4.6669e+00	2.6909	0.009	26252	2.5915	1.4916	2366.0	0.2963	1.3227	good
30_PF05181_1	52	0.3077	0.0385	0.0260	0.0506	0.0830	0.0680	0.1222	0.1989	0.0427	0.0766	0.1180	1417598	0.2596	16.4550	1.1165e+02	14.4484	0.009	22343	0.7828	0.3839	1926.0	0.6667	2.3174	bad
30_PF05189_1	157	0.0382	0.4204	0.0181	0.0336	0.0556	0.0450	0.0811	0.1244	0.0399	0.0698	0.1089	6974502	0.2217	13.9531	2.1240e+01	8.2391	0.007	25805	1.3554	0.8105	2229.0	0.2222	1.1636	good
30_PF05190_1	109	0.0642	0.2844	0.0242	0.0449	0.0728	0.0471	0.0842	0.1409	0.0346	0.0600	0.0922	4093511	0.2678	12.4929	1.6449e+01	6.9315	0.009	24216	1.6028	0.8715	2285.0	0.2963	1.2901	good
30_PF05190_2	95	0.0737	0.0632	0.0266	0.0484	0.0764	0.0508	0.0972	0.1571	0.0359	0.0637	0.0935	3560971	0.2854	13.5094	1.5348e+01	6.4608	0.010	24197	2.1914	0.9382	2235.0	0.4074	1.3043	good
30_PF05191_1	37	0.5405	0.0270	0.0438	0.0844	0.1327	0.0977	0.1799	0.2708	0.0365	0.0679	0.1032	339901	0.3407	32.2409	8.7005e+02	31.2826	0.011	18784	0.4253	0.1925	1313.0	0.9259	3.5535	bad
30_PF05192_1	309	0.0874	0.0939	0.0138	0.0249	0.0397	0.0340	0.0624	0.1046	0.0448	0.0763	0.1235	10440744	0.3042	3.5459	4.6580e+00	2.1569	0.010	26036	1.5802	0.8725	2401.0	0.3333	1.4003	n
30_PF05193_1	209	0.0048	0.3684	0.0203	0.0368	0.0593	0.0402	0.0782	0.1342	0.0383	0.0650	0.0959	9380405	0.2824	16.0085	8.7397e+00	4.8524	0.009	24395	2.4619	1.3534	2371.0	0.2963	1.8889	n
