id	al_len	cons_fr	gap_fr	fpr30	fpr50	fpr70	tpr30	tpr50	tpr70	tfpr30	tfpr50	tfpr70	pq	tr_len	ols	ols_n	fm	bme	topo	max_dist	mean_dist	fastme	rfd	cd	category
20_PF03127_1	125	0.0400	0.2480	0.0156	0.0290	0.0461	0.0320	0.0589	0.0974	0.0621	0.1023	0.1525	733931	0.2718	2.8249	3.8454e+00	1.7926	0.014	4336	1.8918	0.8571	1459.0	0.1765	1.3974	n
20_PF03129_1	100	0.1900	0.0600	0.0214	0.0397	0.0659	0.0401	0.0737	0.1247	0.0525	0.0959	0.1477	677049	0.2972	3.6163	6.9604e+00	2.2135	0.015	4503	1.1459	0.7208	1486.0	0.2941	1.5009	n
20_PF03129_2	93	0.3333	0.0000	0.0254	0.0474	0.0763	0.0558	0.0963	0.1562	0.0611	0.1006	0.1506	421569	0.3219	4.4631	2.2011e+01	3.6308	0.016	4310	0.7780	0.4503	1521.0	0.2353	1.1517	good
20_PF03129_3	105	0.1524	0.0667	0.0247	0.0473	0.0770	0.0396	0.0730	0.1214	0.0485	0.0828	0.1223	780971	0.3119	4.4392	6.0797e+00	2.3731	0.016	4545	1.2938	0.8545	1558.0	0.1765	0.9947	good
20_PF03143_1	113	0.3097	0.0265	0.0147	0.0287	0.0497	0.0370	0.0662	0.0980	0.0624	0.1051	0.1656	609657	0.2886	2.6890	2.1789e+01	2.4805	0.014	4534	0.6879	0.3513	1403.0	0.2353	0.9706	good
20_PF03143_2	101	0.2772	0.0297	0.0224	0.0407	0.0672	0.0433	0.0856	0.1492	0.0569	0.1034	0.1597	548009	0.3164	2.9733	1.2735e+01	2.2833	0.016	4392	0.8571	0.4832	1476.0	0.2353	1.0834	good
20_PF03143_3	110	0.6091	0.0000	0.0261	0.0489	0.0763	0.0766	0.1391	0.2107	0.0802	0.1345	0.2175	156451	0.3421	3.8763	1.6051e+02	3.8102	0.017	3787	0.3071	0.1554	1311.0	0.6471	2.2053	bad
20_PF03144_1	69	0.7101	0.0145	0.0417	0.0758	0.1360	0.0795	0.1323	0.2214	0.0504	0.0846	0.1314	79778	0.3383	8.0323	6.0948e+02	7.9316	0.017	3963	0.2037	0.1148	1261.0	0.7059	1.8353	bad
20_PF03144_2	67	0.4925	0.0000	0.0256	0.0515	0.0838	0.0439	0.0871	0.1442	0.0480	0.0856	0.1332	237260	0.2856	5.5190	7.9007e+01	5.1413	0.014	4281	0.4319	0.2643	1401.0	0.4706	1.6921	bad
20_PF03144_3	79	0.4937	0.0000	0.0013	0.0130	0.0460	0.0325	0.0963	0.1871	0.0611	0.1409	0.3386	207034	0.2784	1.5005	3.9219e+01	1.4176	0.014	4487	0.4248	0.1956	1376.0	0.3529	1.3278	good
20_PF03144_4	84	0.5238	0.0119	0.0222	0.0452	0.0757	0.0660	0.1214	0.2006	0.0691	0.1274	0.2108	226391	0.3060	3.8078	6.1267e+01	3.5659	0.015	4195	0.5017	0.2493	1528.0	0.4706	1.6480	bad
20_PF03144_5	71	0.3380	0.0423	0.0232	0.0416	0.0654	0.0512	0.0935	0.1568	0.0643	0.1145	0.1800	349334	0.2765	3.0794	1.6259e+01	2.5249	0.014	3968	0.8047	0.4352	1455.0	0.3529	1.9841	n
20_PF03167_1	195	0.1436	0.4615	0.0225	0.0397	0.0641	0.0513	0.0900	0.1591	0.0659	0.1140	0.1727	879570	0.3785	2.9376	8.3934e+00	2.1493	0.019	3900	0.9525	0.5916	1312.0	0.4118	1.8339	n
20_PF03223_1	439	0.0683	0.5057	0.0134	0.0238	0.0387	0.0271	0.0513	0.0877	0.0611	0.1012	0.1512	3072886	0.3111	2.0369	2.1860e+00	0.9960	0.016	4592	1.4905	0.9653	1614.0	0.0588	0.4353	good
20_PF03332_1	238	0.3739	0.0756	0.0226	0.0399	0.0624	0.0348	0.0637	0.1093	0.0475	0.0850	0.1308	1069798	0.3702	2.1312	1.1404e+01	1.7906	0.019	4443	0.6681	0.4323	1475.0	0.1176	0.7947	good
20_PF03357_1	197	0.1523	0.1574	0.0142	0.0271	0.0472	0.0289	0.0548	0.0909	0.0583	0.0974	0.1471	1192114	0.3313	2.8052	4.9513e+00	1.7061	0.017	3955	1.1545	0.7527	1326.0	0.4118	2.6467	n
20_PF03357_2	206	0.0971	0.2524	0.0175	0.0308	0.0471	0.0422	0.0765	0.1256	0.0715	0.1187	0.1873	1052114	0.3224	1.3005	3.3144e+00	0.9633	0.016	4515	1.2691	0.6264	1570.0	0.2353	0.9625	good
20_PF03357_3	212	0.0566	0.2547	0.0157	0.0292	0.0473	0.0379	0.0741	0.1176	0.0730	0.1249	0.1960	1504774	0.2883	1.7719	2.1350e+00	0.9672	0.014	4444	1.5849	0.9110	1468.0	0.1765	1.4364	n
20_PF03357_4	188	0.0532	0.6755	0.0153	0.0277	0.0465	0.0609	0.1198	0.2541	0.1045	0.1883	0.3444	913631	0.2972	2.1139	1.0680e+01	1.6054	0.015	4450	1.0784	0.4449	1539.0	0.1765	1.1216	good
20_PF03367_1	180	0.1833	0.2722	0.0165	0.0305	0.0491	0.0367	0.0634	0.1077	0.0619	0.1056	0.1577	1018823	0.3226	1.6755	4.9962e+00	1.3171	0.016	4557	0.8979	0.5791	1529.0	0.2941	1.0662	good
20_PF03367_2	175	0.0571	0.4114	0.0204	0.0356	0.0574	0.0438	0.0801	0.1353	0.0675	0.1119	0.1767	1008311	0.3433	2.6008	4.2497e+00	1.5265	0.017	4338	1.4553	0.7823	1521.0	0.3529	1.3119	good
20_PF03372_1	416	0.0721	0.4351	0.0159	0.0284	0.0453	0.0230	0.0438	0.0704	0.0442	0.0815	0.1215	3229285	0.3124	2.5210	2.2424e+00	1.1924	0.016	4419	1.5827	1.0603	1449.0	0.3529	2.1619	n
20_PF03372_2	357	0.1008	0.2157	0.0113	0.0203	0.0317	0.0351	0.0648	0.0992	0.0848	0.1566	0.2385	2655011	0.3063	0.9143	1.3262e+00	0.5145	0.015	4810	1.2932	0.8303	1681.0	0.0588	0.4353	good
20_PF03372_3	331	0.1662	0.2326	0.0111	0.0204	0.0323	0.0241	0.0428	0.0728	0.0643	0.1044	0.1550	2983751	0.2614	1.9030	2.4302e+00	1.0876	0.013	4620	1.6622	0.8849	1620.0	0.1765	0.8584	good
20_PF03381_1	359	0.1142	0.2981	0.0187	0.0338	0.0521	0.0370	0.0676	0.1080	0.0565	0.1058	0.1608	1867331	0.4008	2.2433	2.6435e+00	1.2203	0.020	4260	1.2751	0.9212	1355.0	0.2941	1.4921	n
20_PF03388_1	253	0.0356	0.3202	0.0186	0.0334	0.0518	0.0383	0.0675	0.1064	0.0649	0.1028	0.1484	2125365	0.2949	4.1286	1.7974e+00	1.2252	0.015	4361	2.7191	1.5156	1515.0	0.1765	0.8796	good
20_PF03399_1	275	0.0036	0.7200	0.0174	0.0327	0.0555	0.0413	0.0831	0.1391	0.0673	0.1202	0.1785	1671618	0.3701	5.4623	2.9768e+00	1.5736	0.019	4137	3.4767	1.3546	1320.0	0.4706	1.2649	n
20_PF03399_2	292	0.0788	0.2500	0.0153	0.0275	0.0444	0.0304	0.0544	0.0905	0.0605	0.1046	0.1556	2608406	0.2901	2.6771	1.9197e+00	1.0451	0.015	4582	1.9230	1.1809	1518.0	0.2353	1.3219	good
20_PF03435_1	462	0.1948	0.2424	0.0173	0.0300	0.0478	0.0490	0.0881	0.1378	0.0833	0.1441	0.2277	1740805	0.3942	1.6637	7.5960e+00	1.3501	0.020	4327	0.8286	0.4680	1454.0	0.4118	1.3219	good
20_PF03446_1	175	0.4400	0.0286	0.0232	0.0414	0.0676	0.0713	0.1277	0.2028	0.0854	0.1599	0.2380	521402	0.3642	2.1004	2.7493e+01	1.9641	0.018	3998	0.4968	0.2764	1342.0	0.4706	2.0417	bad
20_PF03463_1	149	0.4497	0.1007	0.0154	0.0328	0.0579	0.0448	0.0935	0.1835	0.0697	0.1331	0.2344	251170	0.3374	3.6114	1.0283e+02	3.5375	0.017	4252	0.5145	0.1874	1421.0	0.5294	1.5148	bad
20_PF03464_1	133	0.6090	0.0000	0.0220	0.0450	0.0732	0.0540	0.1113	0.1774	0.0658	0.1192	0.1787	239100	0.2950	3.6968	1.6170e+02	3.6229	0.015	4250	0.3015	0.1512	1485.0	0.4706	2.1619	bad
20_PF03465_1	162	0.2531	0.1605	0.0226	0.0403	0.0644	0.0429	0.0794	0.1322	0.0572	0.0971	0.1586	603487	0.3262	3.2884	1.9716e+01	2.8618	0.016	4357	0.7187	0.4084	1506.0	0.4118	1.2896	good
20_PF03483_1	166	0.2892	0.0241	0.0218	0.0407	0.0633	0.0460	0.0912	0.1527	0.0611	0.1110	0.1884	475997	0.3768	1.8547	1.6215e+01	1.6502	0.019	3786	0.7613	0.3382	1310.0	0.5294	2.0404	bad
20_PF03484_1	92	0.1630	0.2391	0.0298	0.0562	0.0977	0.0580	0.1154	0.2172	0.0560	0.1012	0.1605	431761	0.3269	6.1306	1.1657e+01	3.8383	0.016	4175	1.2121	0.7252	1549.0	0.1176	0.8553	good
20_PF03531_1	265	0.1396	0.5283	0.0161	0.0281	0.0446	0.0353	0.0608	0.0996	0.0630	0.1106	0.1676	2061908	0.3111	2.1268	5.6268e+00	1.5183	0.016	4483	0.9932	0.6148	1496.0	0.3529	1.4198	n
20_PF03540_1	64	0.2656	0.2031	0.0158	0.0392	0.0686	0.0595	0.1168	0.2165	0.0816	0.1387	0.2509	381257	0.2546	4.0869	3.4257e+01	3.6611	0.013	4263	0.6832	0.3454	1464.0	0.3529	1.2896	good
20_PF03727_1	265	0.2264	0.0906	0.0154	0.0278	0.0439	0.0378	0.0719	0.1171	0.0684	0.1278	0.2173	1563496	0.3184	1.7118	5.1739e+00	1.3452	0.016	4570	0.9631	0.5752	1571.0	0.2941	1.2053	good
20_PF03764_1	138	0.0507	0.1957	0.0239	0.0439	0.0705	0.0466	0.0860	0.1407	0.0600	0.1002	0.1506	775023	0.3667	5.1639	7.0705e+00	2.8681	0.018	4290	3.0926	0.8546	1245.0	0.4118	1.7275	n
20_PF03765_1	71	0.0423	0.2817	0.0322	0.0578	0.0925	0.0581	0.1068	0.1732	0.0559	0.0953	0.1353	498196	0.3492	9.7284	6.6249e+00	3.5186	0.017	4120	3.0134	1.2118	1406.0	0.7059	1.8638	bad
20_PF03801_1	225	0.0356	0.4533	0.0146	0.0279	0.0473	0.0311	0.0643	0.1015	0.0618	0.1054	0.1678	1492095	0.3465	2.9578	2.2377e+00	1.1027	0.017	4318	2.0310	1.1497	1422.0	0.2941	0.9487	good
20_PF03828_1	64	0.0781	0.1250	0.0318	0.0589	0.0978	0.0635	0.1196	0.1946	0.0545	0.0996	0.1493	508254	0.3209	23.5614	1.7040e+01	9.0376	0.016	3992	2.1565	1.1759	1416.0	0.5294	2.4623	bad
20_PF03834_1	76	0.0789	0.2500	0.0205	0.0394	0.0633	0.0450	0.0840	0.1317	0.0604	0.1059	0.1620	542254	0.2827	2.8443	4.5356e+00	1.6424	0.014	4401	1.5942	0.7919	1628.0	0.2353	1.1145	good
20_PF03876_1	72	0.1111	0.2361	0.0173	0.0331	0.0568	0.0400	0.0705	0.1129	0.0581	0.1046	0.1609	493875	0.2686	3.0024	6.7771e+00	2.0022	0.013	4575	1.1128	0.6656	1619.0	0.2353	1.2794	good
20_PF03878_1	297	0.0909	0.4175	0.0152	0.0281	0.0454	0.0376	0.0705	0.1153	0.0716	0.1190	0.1895	2064022	0.3014	2.0118	2.3930e+00	1.1535	0.015	4578	1.6992	0.9169	1595.0	0.2353	1.2118	good
20_PF03901_1	596	0.0369	0.6208	0.0167	0.0300	0.0471	0.0364	0.0648	0.0995	0.0633	0.1093	0.1705	3278262	0.3571	2.6799	2.3623e+00	1.1607	0.018	4478	1.6351	1.0651	1479.0	0.0588	0.4353	good
20_PF03901_2	514	0.1031	0.2568	0.0135	0.0242	0.0376	0.0328	0.0596	0.0912	0.0747	0.1273	0.1852	3894072	0.3328	2.0495	1.3851e+00	0.7471	0.017	4484	1.8025	1.2164	1599.0	0.1765	0.9061	good
20_PF03901_3	650	0.0062	0.8369	0.0182	0.0315	0.0493	0.0356	0.0644	0.0992	0.0582	0.1069	0.1499	3703521	0.3935	4.2835	2.0868e+00	1.2295	0.020	4350	2.7363	1.4327	1424.0	0.4118	1.5894	n
20_PF03909_1	63	0.0635	0.0317	0.0283	0.0512	0.0808	0.0626	0.1198	0.1928	0.0674	0.1189	0.1800	345091	0.3862	7.2768	7.3546e+00	3.0589	0.019	3678	3.2113	0.9947	1213.0	0.6471	2.6318	bad
20_PF03914_1	168	0.1845	0.1905	0.0201	0.0356	0.0555	0.0432	0.0748	0.1199	0.0619	0.1082	0.1575	934935	0.3509	2.1898	6.2950e+00	1.5725	0.018	4437	0.8830	0.5898	1389.0	0.5294	1.4726	bad
20_PF03914_2	224	0.0580	0.3036	0.0168	0.0295	0.0477	0.0386	0.0694	0.1046	0.0695	0.1146	0.1733	1850027	0.3131	3.3667	2.7022e+00	1.5498	0.016	4341	2.1078	1.1162	1447.0	0.4118	1.6010	n
20_PF03950_1	199	0.0503	0.5879	0.0204	0.0369	0.0603	0.0399	0.0721	0.1241	0.0548	0.1017	0.1592	1173691	0.3475	2.6571	4.3406e+00	1.6178	0.017	4583	1.1436	0.7824	1656.0	0.1176	0.8176	good
20_PF03953_1	131	0.4046	0.0000	0.0150	0.0295	0.0486	0.0442	0.0853	0.1437	0.0781	0.1335	0.2092	357763	0.3261	2.0093	2.8398e+01	1.9165	0.016	4260	0.5695	0.2660	1470.0	0.4118	2.4794	n
20_PF03953_2	123	0.4146	0.0000	0.0145	0.0300	0.0491	0.0507	0.1062	0.1941	0.0951	0.1630	0.2811	399776	0.2997	5.1942	1.1092e+02	5.1272	0.015	4144	0.5129	0.2164	1158.0	0.4706	1.6796	bad
20_PF03953_3	146	0.0890	0.2055	0.0129	0.0248	0.0407	0.0294	0.0639	0.1058	0.0646	0.1175	0.1766	767889	0.2729	3.1068	6.5123e+00	2.4197	0.014	4085	1.7252	0.6907	1476.0	0.2353	1.2376	good
20_PF03959_1	370	0.0297	0.6000	0.0185	0.0357	0.0581	0.0448	0.0866	0.1462	0.0707	0.1271	0.1963	2088244	0.3682	4.8502	2.0191e+00	1.2468	0.018	4294	2.5319	1.5499	1436.0	0.4706	1.6717	bad
20_PF04000_1	135	0.0444	0.5185	0.0275	0.0504	0.0795	0.0474	0.0852	0.1404	0.0524	0.0875	0.1295	880989	0.3375	11.2247	5.0935e+00	3.2210	0.017	4268	2.4924	1.4845	1440.0	0.4706	1.9722	bad
20_PF04003_1	122	0.0984	0.1311	0.0203	0.0377	0.0600	0.0451	0.0829	0.1360	0.0620	0.1140	0.1740	904452	0.2865	4.1701	4.4357e+00	2.0376	0.014	4343	1.8479	0.9696	1468.0	0.4118	1.8224	n
20_PF04003_2	115	0.0957	0.0870	0.0205	0.0365	0.0579	0.0528	0.0948	0.1508	0.0777	0.1211	0.1805	971344	0.2858	4.7536	5.5139e+00	2.2893	0.014	4204	1.7125	0.9285	1496.0	0.2353	1.2482	good
20_PF04003_3	112	0.0625	0.0446	0.0173	0.0338	0.0544	0.0515	0.0879	0.1556	0.0769	0.1397	0.2304	905575	0.2804	3.0819	2.6619e+00	1.3415	0.014	4488	1.8728	1.0760	1631.0	0.1176	0.8429	good
20_PF04034_1	132	0.1515	0.3864	0.0230	0.0425	0.0694	0.0510	0.0931	0.1569	0.0634	0.1069	0.1688	639674	0.3388	3.0443	1.1350e+01	2.2932	0.017	4350	1.2958	0.5179	1516.0	0.2941	0.9148	good
20_PF04037_1	137	0.1971	0.0584	0.0147	0.0262	0.0422	0.0336	0.0622	0.1089	0.0672	0.1116	0.1802	818114	0.3118	2.0341	5.5116e+00	1.6239	0.016	4408	1.1683	0.6075	1500.0	0.5882	1.8680	bad
20_PF04051_1	274	0.0693	0.5219	0.0196	0.0355	0.0601	0.0604	0.1237	0.1996	0.0838	0.1413	0.2505	1646496	0.3317	5.0707	3.3813e+00	2.3691	0.017	4541	2.0936	1.2246	1585.0	0.2941	1.0563	good
20_PF04051_2	185	0.1351	0.3514	0.0208	0.0362	0.0582	0.0486	0.0955	0.1608	0.0695	0.1241	0.2011	582823	0.3703	2.1464	1.1756e+01	1.8538	0.019	4071	0.8586	0.4273	1284.0	0.3529	1.2482	good
20_PF04053_1	481	0.0624	0.6071	0.0137	0.0249	0.0420	0.0248	0.0477	0.0952	0.0552	0.0943	0.1619	2894042	0.3272	1.5906	3.6044e+00	1.0447	0.016	4452	1.0867	0.6643	1394.0	0.5882	1.5270	bad
20_PF04053_2	439	0.2506	0.0251	0.0112	0.0202	0.0324	0.0268	0.0525	0.1018	0.0709	0.1265	0.2353	2364962	0.2855	0.8944	3.6547e+00	0.7394	0.014	4585	0.9204	0.4947	1575.0	0.0000	0.0000	good
20_PF04055_1	213	0.4413	0.2300	0.0192	0.0358	0.0610	0.0447	0.0791	0.1436	0.0618	0.1155	0.1843	418931	0.3259	3.4489	1.3886e+02	3.3945	0.016	4132	0.3135	0.1576	1323.0	0.4118	1.4068	n
20_PF04055_2	182	0.4725	0.0934	0.0226	0.0399	0.0632	0.0512	0.0919	0.1498	0.0642	0.1144	0.1794	568446	0.3299	2.6191	3.2679e+01	2.4617	0.016	4424	0.4510	0.2831	1468.0	0.3529	1.3822	n
20_PF04056_1	232	0.0302	0.7888	0.0216	0.0383	0.0608	0.0430	0.0756	0.1186	0.0584	0.1004	0.1535	1197520	0.3216	2.7165	6.0950e+00	1.7611	0.016	4467	1.0992	0.6676	1570.0	0.1176	0.8915	good
20_PF04068_1	35	0.2571	0.0000	0.0187	0.0421	0.0772	0.0615	0.1356	0.2323	0.0645	0.1398	0.2368	222614	0.2563	7.8044	3.4215e+01	6.8102	0.013	4187	0.9600	0.4776	1375.0	0.5294	2.0455	bad
20_PF04078_1	307	0.3160	0.4495	0.0079	0.0165	0.0316	0.0213	0.0406	0.0770	0.0708	0.1272	0.1946	837437	0.2548	2.2986	4.1027e+01	2.2636	0.013	4310	0.4826	0.2367	1491.0	0.2941	1.8339	n
20_PF04082_1	460	0.0043	0.7478	0.0235	0.0426	0.0686	0.0429	0.0812	0.1348	0.0563	0.0968	0.1482	2758675	0.2735	14.8224	2.8095e+00	2.0800	0.014	4547	3.7569	2.2969	1613.0	0.6471	2.7415	bad
20_PF04082_2	359	0.0111	0.5014	0.0198	0.0365	0.0613	0.0389	0.0722	0.1195	0.0597	0.0956	0.1371	2675642	0.3130	12.4716	2.5505e+00	1.9451	0.016	4271	3.0548	2.2113	1527.0	0.7647	2.4138	bad
20_PF04096_1	165	0.0909	0.2121	0.0205	0.0373	0.0605	0.0456	0.0812	0.1265	0.0642	0.1065	0.1586	1229989	0.3392	5.2242	4.3939e+00	2.2108	0.017	4425	1.7327	1.0904	1434.0	0.7059	2.4181	bad
20_PF04104_1	311	0.1543	0.2026	0.0131	0.0235	0.0382	0.0268	0.0479	0.0754	0.0604	0.1017	0.1510	2561679	0.2784	2.0430	2.7843e+00	1.1702	0.014	4741	1.3811	0.8566	1643.0	0.2353	1.0336	good
20_PF04130_1	748	0.0254	0.5655	0.0107	0.0200	0.0338	0.0261	0.0482	0.0794	0.0655	0.1130	0.1735	5571300	0.3090	2.4612	1.1576e+00	0.6944	0.015	4746	2.3289	1.4581	1609.0	0.1176	0.7398	good
20_PF04130_2	865	0.0231	0.6590	0.0117	0.0218	0.0352	0.0259	0.0477	0.0811	0.0663	0.1048	0.1666	5708241	0.3228	2.6870	1.3236e+00	0.7665	0.016	4532	2.5155	1.4248	1625.0	0.2941	1.3917	n
20_PF04153_1	200	0.0750	0.3450	0.0142	0.0276	0.0451	0.0362	0.0670	0.1134	0.0714	0.1231	0.1853	1085746	0.2880	1.9083	2.7701e+00	1.1842	0.014	4315	1.5894	0.8300	1557.0	0.1765	1.3611	good
20_PF04180_1	620	0.0339	0.7226	0.0139	0.0258	0.0421	0.0406	0.0766	0.1276	0.0837	0.1427	0.2315	4647083	0.3192	2.5558	1.7918e+00	0.9679	0.016	4467	1.8636	1.1943	1451.0	0.2353	1.3377	good
20_PF04191_1	105	0.1905	0.3905	0.0303	0.0548	0.0852	0.0624	0.1059	0.1679	0.0590	0.1007	0.1510	531135	0.3658	5.4564	1.7708e+01	4.3311	0.018	4241	0.9370	0.5551	1364.0	0.5294	1.8806	bad
20_PF04193_1	61	0.2459	0.0656	0.0297	0.0527	0.0843	0.0615	0.1221	0.2056	0.0571	0.1153	0.1879	194892	0.3687	4.0009	2.1320e+01	3.3355	0.018	3882	1.0135	0.4332	1165.0	0.3529	1.5828	n
20_PF04193_2	71	0.0704	0.1831	0.0329	0.0583	0.0923	0.0651	0.1226	0.2034	0.0597	0.0991	0.1674	460159	0.3458	10.8180	7.9081e+00	4.7244	0.017	4079	2.9467	1.1696	1267.0	0.6471	1.6843	bad
20_PF04193_3	61	0.1967	0.0984	0.0296	0.0523	0.0821	0.0612	0.1080	0.1759	0.0620	0.1065	0.1631	406949	0.3063	4.4009	9.4203e+00	3.0992	0.015	4415	1.1514	0.6835	1465.0	0.5294	1.6157	bad
20_PF04193_4	61	0.1967	0.0492	0.0276	0.0493	0.0775	0.0449	0.0797	0.1349	0.0488	0.0842	0.1310	528672	0.2804	6.7012	7.6999e+00	3.7575	0.014	4183	1.7569	0.9329	1412.0	0.4118	1.6092	n
20_PF04366_1	129	0.2016	0.1705	0.0209	0.0375	0.0597	0.0452	0.0806	0.1261	0.0640	0.1090	0.1633	497388	0.3200	2.3713	1.2254e+01	2.0312	0.016	4388	0.8450	0.4399	1548.0	0.1176	0.7643	good
20_PF04389_1	176	0.1250	0.0852	0.0183	0.0331	0.0544	0.0381	0.0706	0.1088	0.0641	0.1065	0.1534	1223775	0.3141	1.9829	2.6948e+00	1.0544	0.016	4345	1.7481	0.8578	1509.0	0.1176	0.8429	good
20_PF04389_2	218	0.1239	0.2569	0.0212	0.0382	0.0599	0.0380	0.0670	0.1067	0.0558	0.0898	0.1363	1109354	0.3762	2.9690	5.2293e+00	1.9045	0.019	4227	1.3968	0.7535	1457.0	0.4706	1.9934	bad
20_PF04408_1	193	0.0363	0.5389	0.0228	0.0416	0.0668	0.0584	0.1054	0.1807	0.0739	0.1284	0.1942	981002	0.3040	5.1443	4.4153e+00	2.1912	0.015	4291	2.0890	1.0794	1354.0	0.4706	1.4216	bad
20_PF04408_2	168	0.0476	0.3869	0.0216	0.0394	0.0651	0.0469	0.0851	0.1542	0.0640	0.1061	0.1697	980284	0.3406	6.1136	5.9167e+00	2.5258	0.017	4341	1.8565	1.0165	1479.0	0.3529	1.5560	n
20_PF04408_3	91	0.3516	0.0000	0.0252	0.0462	0.0731	0.0676	0.1245	0.2055	0.0763	0.1308	0.2060	315668	0.3099	4.1093	4.0816e+01	3.6903	0.015	4371	0.6948	0.3173	1540.0	0.5294	1.7874	bad
20_PF04410_1	180	0.0778	0.6167	0.0242	0.0435	0.0693	0.0492	0.0924	0.1469	0.0607	0.1056	0.1581	1076236	0.3766	5.3531	4.6013e+00	2.3544	0.019	4175	1.6941	1.0786	1384.0	0.3529	1.7457	n
20_PF04560_1	161	0.1491	0.6025	0.0178	0.0347	0.0596	0.0430	0.0834	0.1470	0.0658	0.1093	0.1800	1200087	0.2750	3.4899	9.6043e+00	2.3015	0.014	4532	1.2922	0.6028	1605.0	0.1765	0.9947	good
20_PF04560_2	94	0.3191	0.4787	0.0234	0.0467	0.0781	0.0682	0.1280	0.2106	0.0726	0.1282	0.2025	387553	0.2514	5.3867	8.7161e+01	5.1616	0.013	4392	0.4451	0.2486	1535.0	0.4118	1.5828	n
20_PF04560_3	87	0.4598	0.1724	0.0185	0.0343	0.0558	0.0423	0.0783	0.1308	0.0621	0.1172	0.1817	336614	0.2780	3.3058	3.4245e+01	3.1053	0.014	4402	0.5265	0.3107	1457.0	0.5294	1.5218	bad
20_PF04561_1	211	0.2322	0.0995	0.0167	0.0298	0.0487	0.0377	0.0692	0.1128	0.0615	0.1129	0.1837	1091437	0.3334	1.7502	8.8224e+00	1.3806	0.017	4541	0.8933	0.4454	1569.0	0.1765	0.9291	good
20_PF04561_2	206	0.1990	0.1456	0.0117	0.0222	0.0371	0.0293	0.0566	0.0877	0.0681	0.1188	0.1885	1048935	0.3025	0.9532	3.9060e+00	0.7682	0.015	4582	0.8282	0.4940	1645.0	0.1176	0.9403	good
20_PF04561_3	197	0.2335	0.2792	0.0125	0.0259	0.0509	0.0488	0.1077	0.1790	0.0902	0.1622	0.2758	839466	0.3138	2.0992	1.4684e+01	1.8314	0.016	4489	0.8269	0.3781	1597.0	0.2353	1.6527	n
20_PF04565_1	66	0.5606	0.1970	0.0000	0.0166	0.0881	0.0140	0.1684	0.2619	0.0095	0.1206	0.2045	95706	0.3049	9.4961	1.1219e+03	9.4014	0.015	3644	0.2102	0.0920	911.0	0.4706	1.5131	bad
20_PF04707_1	181	0.1547	0.1768	0.0178	0.0323	0.0516	0.0429	0.0754	0.1245	0.0666	0.1194	0.1873	1206134	0.3320	2.4548	3.7919e+00	1.4481	0.017	4444	1.5372	0.8046	1560.0	0.0588	0.6283	good
20_PF04777_1	117	0.2650	0.1966	0.0293	0.0542	0.0867	0.0533	0.0974	0.1649	0.0549	0.0963	0.1440	615095	0.3124	4.5351	1.5213e+01	3.5117	0.016	4196	0.8801	0.5460	1361.0	0.4706	1.5407	bad
20_PF04810_1	40	0.4000	0.0000	0.0018	0.0260	0.0552	0.0438	0.0995	0.1951	0.0636	0.1341	0.2327	169757	0.2691	4.4180	4.1342e+01	4.1251	0.013	3975	0.7526	0.3269	1190.0	0.5882	2.3519	bad
20_PF04811_1	284	0.1620	0.2042	0.0122	0.0220	0.0359	0.0290	0.0533	0.0943	0.0684	0.1216	0.2018	1649389	0.2884	1.0654	3.5830e+00	0.8798	0.014	4451	1.0175	0.5453	1553.0	0.2941	1.4345	n
20_PF04811_2	261	0.1801	0.0805	0.0119	0.0228	0.0379	0.0261	0.0511	0.0889	0.0596	0.1056	0.1824	1280917	0.3030	1.1740	4.2610e+00	0.9426	0.015	4701	1.0198	0.5249	1644.0	0.0000	0.0000	good
20_PF04815_1	101	0.5050	0.0000	0.0103	0.0257	0.0481	0.0440	0.0807	0.1357	0.0861	0.1558	0.2456	351413	0.2553	3.6743	7.1938e+01	3.5739	0.013	4453	0.4160	0.2260	1446.0	0.4706	1.8567	bad
20_PF04815_2	122	0.0574	0.1639	0.0203	0.0357	0.0565	0.0469	0.0867	0.1394	0.0722	0.1218	0.1871	803070	0.3048	3.3836	3.4691e+00	1.5465	0.015	4321	1.9855	0.9876	1474.0	0.2941	1.1050	good
20_PF04815_3	107	0.1589	0.0654	0.0195	0.0347	0.0561	0.0436	0.0840	0.1480	0.0666	0.1202	0.1951	774608	0.2744	3.3966	6.9636e+00	2.3473	0.014	4302	1.3855	0.6984	1516.0	0.3529	1.1026	good
20_PF04857_1	324	0.0617	0.5278	0.0126	0.0231	0.0380	0.0331	0.0612	0.1041	0.0669	0.1175	0.1778	2057525	0.3233	1.8695	2.8828e+00	0.9344	0.016	4589	1.6367	0.8053	1637.0	0.2353	1.1145	good
20_PF04939_1	202	0.1188	0.2228	0.0194	0.0343	0.0546	0.0482	0.0911	0.1493	0.0821	0.1302	0.2041	1383393	0.3156	2.6113	3.7185e+00	1.5050	0.016	4404	1.4442	0.8380	1469.0	0.2941	1.7874	n
20_PF04983_1	194	0.1649	0.2784	0.0175	0.0335	0.0546	0.0375	0.0675	0.1164	0.0600	0.1096	0.1749	883046	0.3219	1.6902	6.4729e+00	1.3319	0.016	4522	0.7402	0.5110	1568.0	0.2353	1.2053	good
